submission_date,tot_cases,new_cases,tot_deaths,new_deaths,state_name
1/26/2020,0,0,0,0,Virgin Islands
1/26/2020,0,0,0,0,South Carolina
1/26/2020,0,0,0,0,Vermont
1/26/2020,0,0,0,0,Kentucky
1/26/2020,0,0,0,0,Louisiana
1/26/2020,0,0,0,0,Wyoming
1/26/2020,0,0,0,0,Guam
1/26/2020,0,0,0,0,Delaware
1/26/2020,0,0,0,0,District of Columbia
1/26/2020,0,0,0,0,Minnesota
1/26/2020,1,0,0,0,Washington
1/26/2020,0,0,0,0,Alabama
1/26/2020,0,0,0,0,Oregon
1/26/2020,0,0,0,0,Virginia
1/26/2020,0,0,0,0,Connecticut
1/26/2020,0,0,0,0,Wisconsin
1/26/2020,0,0,0,0,Rhode Island
1/26/2020,0,0,0,0,North Dakota
1/26/2020,0,0,0,0,Missouri
1/26/2020,1,0,0,0,Illinois
1/26/2020,0,0,0,0,Puerto Rico
1/26/2020,0,0,0,0,South Dakota
1/26/2020,0,0,0,0,Pennsylvania
1/26/2020,0,0,0,0,American Samoa
1/26/2020,0,0,0,0,Massachusetts
1/26/2020,0,0,0,0,Kansas
1/26/2020,0,0,0,0,Tennessee
1/26/2020,0,0,0,0,Alaska
1/26/2020,0,0,0,0,Republic of Palau
1/26/2020,0,0,0,0,Oklahoma
1/26/2020,0,0,0,0,Hawaii
1/27/2020,0,0,0,0,West Virginia
1/27/2020,0,0,0,0,Florida
1/27/2020,0,0,0,0,Texas
1/27/2020,0,0,0,0,American Samoa
1/27/2020,0,0,0,0,Kansas
1/27/2020,0,0,0,0,New Mexico
1/27/2020,0,0,0,0,Georgia
1/27/2020,0,0,0,0,Ohio
1/27/2020,0,0,0,0,Puerto Rico
1/27/2020,0,0,0,0,South Dakota
1/27/2020,0,0,0,0,Iowa
1/27/2020,0,0,0,0,Pennsylvania
1/27/2020,0,0,0,0,Rhode Island
1/27/2020,0,0,0,0,Montana
1/27/2020,0,0,0,0,Nevada
1/27/2020,0,0,0,0,Alabama
1/27/2020,0,0,0,0,Delaware
1/27/2020,0,0,0,0,Oregon
1/27/2020,1,0,0,0,Washington
1/27/2020,0,0,0,0,Missouri
1/27/2020,0,0,0,0,District of Columbia
1/27/2020,0,0,0,0,Nebraska
1/27/2020,0,0,0,0,Kentucky
1/27/2020,0,0,0,0,Virginia
1/27/2020,1,0,0,0,Arizona
1/27/2020,0,0,0,0,Idaho
1/27/2020,0,0,0,0,Guam
1/27/2020,0,0,0,0,Maryland
1/27/2020,0,0,0,0,Mississippi
1/27/2020,0,0,0,0,Vermont
1/27/2020,0,0,0,0,Maine
1/27/2020,0,0,0,0,North Dakota
1/27/2020,0,0,0,0,Wisconsin
1/27/2020,0,0,0,0,Connecticut
1/27/2020,0,0,0,0,Michigan
1/27/2020,0,0,0,0,Virgin Islands
1/27/2020,0,0,0,0,New Hampshire
1/27/2020,0,0,0,0,Louisiana
1/27/2020,0,0,0,0,Wyoming
1/27/2020,0,0,0,0,Federated States of Micronesia
1/27/2020,0,0,0,0,Indiana
1/27/2020,0,0,0,0,New Jersey
1/27/2020,0,0,0,0,Minnesota
1/27/2020,2,0,0,0,California
1/27/2020,0,0,0,0,South Carolina
1/27/2020,0,0,0,0,North Carolina
1/27/2020,1,0,0,0,Illinois
1/27/2020,0,0,0,0,Alaska
1/27/2020,0,0,0,0,Marshall Islands
1/27/2020,0,0,0,0,Massachusetts
1/27/2020,0,0,0,0,Utah
1/27/2020,0,0,0,0,Tennessee
1/27/2020,0,0,0,0,Hawaii
1/27/2020,0,0,0,0,Colorado
1/27/2020,0,0,0,0,Oklahoma
1/27/2020,0,0,0,0,Northern Mariana Islands
1/27/2020,0,0,0,0,Arkansas
1/27/2020,0,0,0,0,Republic of Palau
1/28/2020,0,0,0,0,Pennsylvania
1/28/2020,0,0,0,0,West Virginia
1/28/2020,0,0,0,0,Utah
1/28/2020,0,0,0,0,Tennessee
1/28/2020,0,0,0,0,Northern Mariana Islands
1/28/2020,0,0,0,0,Oklahoma
1/28/2020,0,0,0,0,New Mexico
1/28/2020,0,0,0,0,Florida
1/28/2020,0,0,0,0,Marshall Islands
1/28/2020,0,0,0,0,Wyoming
1/28/2020,0,0,0,0,North Dakota
1/28/2020,0,0,0,0,Indiana
1/28/2020,0,0,0,0,Maryland
1/28/2020,0,0,0,0,Delaware
1/28/2020,0,0,0,0,Vermont
1/28/2020,0,0,0,0,Michigan
1/28/2020,1,0,0,0,Illinois
1/28/2020,2,0,0,0,California
1/28/2020,0,0,0,0,South Carolina
1/28/2020,0,0,0,0,Kentucky
1/28/2020,0,0,0,0,Nevada
1/28/2020,1,0,0,0,Arizona
1/28/2020,0,0,0,0,Virgin Islands
1/28/2020,0,0,0,0,Connecticut
1/28/2020,0,0,0,0,Mississippi
1/28/2020,0,0,0,0,Guam
1/28/2020,0,0,0,0,Rhode Island
1/28/2020,0,0,0,0,Minnesota
1/28/2020,0,0,0,0,Alabama
1/28/2020,0,0,0,0,Missouri
1/28/2020,0,0,0,0,Montana
1/28/2020,0,0,0,0,New Jersey
1/28/2020,0,0,0,0,Maine
1/28/2020,0,0,0,0,North Carolina
1/28/2020,0,0,0,0,New Hampshire
1/28/2020,1,0,0,0,Washington
1/28/2020,0,0,0,0,District of Columbia
1/28/2020,0,0,0,0,Louisiana
1/28/2020,0,0,0,0,Wisconsin
1/28/2020,0,0,0,0,Virginia
1/28/2020,0,0,0,0,Federated States of Micronesia
1/28/2020,0,0,0,0,Oregon
1/28/2020,0,0,0,0,Nebraska
1/28/2020,0,0,0,0,Idaho
1/28/2020,0,0,0,0,Republic of Palau
1/28/2020,0,0,0,0,Kansas
1/28/2020,0,0,0,0,Arkansas
1/28/2020,0,0,0,0,South Dakota
1/28/2020,0,0,0,0,Iowa
1/28/2020,0,0,0,0,Alaska
1/28/2020,0,0,0,0,Georgia
1/28/2020,0,0,0,0,Massachusetts
1/28/2020,0,0,0,0,Ohio
1/28/2020,0,0,0,0,Hawaii
1/28/2020,0,0,0,0,American Samoa
1/28/2020,0,0,0,0,Texas
1/28/2020,0,0,0,0,Colorado
1/28/2020,0,0,0,0,Puerto Rico
1/29/2020,0,0,0,0,Hawaii
1/29/2020,0,0,0,0,Tennessee
1/29/2020,0,0,0,0,Utah
1/29/2020,0,0,0,0,Puerto Rico
1/29/2020,0,0,0,0,Ohio
1/29/2020,0,0,0,0,New Mexico
1/29/2020,0,0,0,0,Kansas
1/29/2020,0,0,0,0,Republic of Palau
1/29/2020,0,0,0,0,American Samoa
1/29/2020,0,0,0,0,Georgia
1/29/2020,0,0,0,0,South Dakota
1/29/2020,0,0,0,0,Florida
1/29/2020,0,0,0,0,Mississippi
1/29/2020,0,0,0,0,North Carolina
1/29/2020,0,0,0,0,Vermont
1/29/2020,1,0,0,0,Arizona
1/29/2020,0,0,0,0,Maryland
1/29/2020,0,0,0,0,Indiana
1/29/2020,0,0,0,0,Delaware
1/29/2020,0,0,0,0,Louisiana
1/29/2020,0,0,0,0,South Carolina
1/29/2020,0,0,0,0,Wisconsin
1/29/2020,0,0,0,0,Alabama
1/29/2020,0,0,0,0,Montana
1/29/2020,0,0,0,0,Guam
1/29/2020,2,0,0,0,California
1/29/2020,0,0,0,0,Idaho
1/29/2020,1,0,0,0,Washington
1/29/2020,0,0,0,0,Oregon
1/29/2020,0,0,0,0,New Hampshire
1/29/2020,0,0,0,0,Nevada
1/29/2020,0,0,0,0,Wyoming
1/29/2020,0,0,0,0,District of Columbia
1/29/2020,0,0,0,0,Nebraska
1/29/2020,0,0,0,0,Maine
1/29/2020,0,0,0,0,Kentucky
1/29/2020,1,0,0,0,Illinois
1/29/2020,0,0,0,0,Missouri
1/29/2020,0,0,0,0,Connecticut
1/29/2020,0,0,0,0,North Dakota
1/29/2020,0,0,0,0,New Jersey
1/29/2020,0,0,0,0,Michigan
1/29/2020,0,0,0,0,Minnesota
1/29/2020,0,0,0,0,Rhode Island
1/29/2020,0,0,0,0,Virgin Islands
1/29/2020,0,0,0,0,Federated States of Micronesia
1/29/2020,0,0,0,0,Virginia
1/29/2020,0,0,0,0,Massachusetts
1/29/2020,0,0,0,0,Arkansas
1/29/2020,0,0,0,0,Marshall Islands
1/29/2020,0,0,0,0,Northern Mariana Islands
1/29/2020,0,0,0,0,Alaska
1/29/2020,0,0,0,0,Pennsylvania
1/29/2020,0,0,0,0,West Virginia
1/29/2020,0,0,0,0,Oklahoma
1/29/2020,0,0,0,0,Iowa
1/29/2020,0,0,0,0,Colorado
1/29/2020,0,0,0,0,Texas
1/30/2020,0,0,0,0,South Dakota
1/30/2020,0,0,0,0,Oklahoma
1/30/2020,0,0,0,0,Pennsylvania
1/30/2020,0,0,0,0,Utah
1/30/2020,0,0,0,0,Colorado
1/30/2020,0,0,0,0,Texas
1/30/2020,0,0,0,0,Georgia
1/30/2020,0,0,0,0,Puerto Rico
1/30/2020,0,0,0,0,Arkansas
1/30/2020,0,0,0,0,Florida
1/30/2020,0,0,0,0,Northern Mariana Islands
1/30/2020,0,0,0,0,Republic of Palau
1/30/2020,0,0,0,0,Hawaii
1/30/2020,0,0,0,0,Montana
1/30/2020,0,0,0,0,District of Columbia
1/30/2020,0,0,0,0,Maine
1/30/2020,1,0,0,0,Washington
1/30/2020,0,0,0,0,Nebraska
1/30/2020,0,0,0,0,Alabama
1/30/2020,0,0,0,0,Mississippi
1/30/2020,0,0,0,0,Wyoming
1/30/2020,0,0,0,0,Guam
1/30/2020,0,0,0,0,Delaware
1/30/2020,0,0,0,0,North Dakota
1/30/2020,0,0,0,0,North Carolina
1/30/2020,0,0,0,0,Michigan
1/30/2020,0,0,0,0,Indiana
1/30/2020,0,0,0,0,South Carolina
1/30/2020,0,0,0,0,Connecticut
1/30/2020,0,0,0,0,Kentucky
1/30/2020,0,0,0,0,Rhode Island
1/30/2020,2,0,0,0,California
1/30/2020,0,0,0,0,Federated States of Micronesia
1/30/2020,1,0,0,0,Illinois
1/30/2020,0,0,0,0,Minnesota
1/30/2020,0,0,0,0,Maryland
1/30/2020,0,0,0,0,Oregon
1/30/2020,0,0,0,0,New Hampshire
1/30/2020,0,0,0,0,Vermont
1/30/2020,0,0,0,0,New Jersey
1/30/2020,0,0,0,0,Virgin Islands
1/30/2020,0,0,0,0,Missouri
1/30/2020,0,0,0,0,Idaho
1/30/2020,0,0,0,0,Wisconsin
1/30/2020,0,0,0,0,Louisiana
1/30/2020,0,0,0,0,Virginia
1/30/2020,1,0,0,0,Arizona
1/30/2020,0,0,0,0,Nevada
1/30/2020,0,0,0,0,Alaska
1/30/2020,0,0,0,0,Marshall Islands
1/30/2020,0,0,0,0,New Mexico
1/30/2020,0,0,0,0,Ohio
1/30/2020,0,0,0,0,Massachusetts
1/30/2020,0,0,0,0,Kansas
1/30/2020,0,0,0,0,Iowa
1/30/2020,0,0,0,0,American Samoa
1/30/2020,0,0,0,0,Tennessee
1/30/2020,0,0,0,0,West Virginia
1/31/2020,0,0,0,0,Hawaii
1/31/2020,0,0,0,0,Iowa
1/31/2020,0,0,0,0,Pennsylvania
1/31/2020,0,0,0,0,American Samoa
1/31/2020,0,0,0,0,West Virginia
1/31/2020,0,0,0,0,Tennessee
1/31/2020,0,0,0,0,Puerto Rico
1/31/2020,0,0,0,0,Alaska
1/31/2020,0,0,0,0,Utah
1/31/2020,0,0,0,0,Marshall Islands
1/31/2020,0,0,0,0,Connecticut
1/31/2020,0,0,0,0,Vermont
1/31/2020,0,0,0,0,Wyoming
1/31/2020,0,0,0,0,Indiana
1/31/2020,1,0,0,0,Arizona
1/31/2020,3,1,0,0,California
1/31/2020,0,0,0,0,Louisiana
1/31/2020,1,0,0,0,Washington
1/31/2020,0,0,0,0,District of Columbia
1/31/2020,0,0,0,0,Nevada
1/31/2020,0,0,0,0,Nebraska
1/31/2020,0,0,0,0,Wisconsin
1/31/2020,0,0,0,0,Alabama
1/31/2020,0,0,0,0,Minnesota
1/31/2020,0,0,0,0,New Jersey
1/31/2020,0,0,0,0,South Carolina
1/31/2020,0,0,0,0,Idaho
1/31/2020,0,0,0,0,Kentucky
1/31/2020,0,0,0,0,Missouri
1/31/2020,0,0,0,0,Mississippi
1/31/2020,0,0,0,0,Delaware
1/31/2020,0,0,0,0,Oregon
1/31/2020,0,0,0,0,Montana
1/31/2020,0,0,0,0,Guam
1/31/2020,0,0,0,0,Rhode Island
1/31/2020,0,0,0,0,North Carolina
1/31/2020,2,1,0,0,Illinois
1/31/2020,0,0,0,0,North Dakota
1/31/2020,0,0,0,0,Federated States of Micronesia
1/31/2020,0,0,0,0,Virgin Islands
1/31/2020,0,0,0,0,Virginia
1/31/2020,0,0,0,0,New Hampshire
1/31/2020,0,0,0,0,Michigan
1/31/2020,0,0,0,0,Maryland
1/31/2020,0,0,0,0,Maine
1/31/2020,0,0,0,0,Georgia
1/31/2020,0,0,0,0,South Dakota
1/31/2020,0,0,0,0,Ohio
1/31/2020,0,0,0,0,Arkansas
1/31/2020,0,0,0,0,Republic of Palau
1/31/2020,0,0,0,0,Colorado
1/31/2020,0,0,0,0,Kansas
1/31/2020,0,0,0,0,Florida
1/31/2020,0,0,0,0,New Mexico
1/31/2020,0,0,0,0,Texas
1/31/2020,0,0,0,0,Massachusetts
1/31/2020,0,0,0,0,Northern Mariana Islands
1/31/2020,0,0,0,0,Oklahoma
2/1/2020,0,0,0,0,Hawaii
2/1/2020,0,0,0,0,Oklahoma
2/1/2020,0,0,0,0,Florida
2/1/2020,0,0,0,0,Colorado
2/1/2020,0,0,0,0,Alaska
2/1/2020,0,0,0,0,Kansas
2/1/2020,0,0,0,0,Pennsylvania
2/1/2020,0,0,0,0,Tennessee
2/1/2020,0,0,0,0,Puerto Rico
2/1/2020,0,0,0,0,Northern Mariana Islands
2/1/2020,1,1,0,0,Massachusetts
2/1/2020,0,0,0,0,Ohio
2/1/2020,0,0,0,0,Montana
2/1/2020,0,0,0,0,Connecticut
2/1/2020,0,0,0,0,Oregon
2/1/2020,0,0,0,0,Alabama
2/1/2020,0,0,0,0,North Dakota
2/1/2020,0,0,0,0,District of Columbia
2/1/2020,0,0,0,0,Federated States of Micronesia
2/1/2020,0,0,0,0,Wyoming
2/1/2020,0,0,0,0,Louisiana
2/1/2020,0,0,0,0,Vermont
2/1/2020,0,0,0,0,Guam
2/1/2020,2,0,0,0,Illinois
2/1/2020,0,0,0,0,Rhode Island
2/1/2020,0,0,0,0,Maine
2/1/2020,0,0,0,0,Delaware
2/1/2020,0,0,0,0,New Hampshire
2/1/2020,0,0,0,0,Nebraska
2/1/2020,0,0,0,0,Wisconsin
2/1/2020,0,0,0,0,Indiana
2/1/2020,3,0,0,0,California
2/1/2020,1,0,0,0,Washington
2/1/2020,0,0,0,0,Maryland
2/1/2020,0,0,0,0,Idaho
2/1/2020,0,0,0,0,Michigan
2/1/2020,0,0,0,0,North Carolina
2/1/2020,0,0,0,0,Virginia
2/1/2020,0,0,0,0,Missouri
2/1/2020,0,0,0,0,Kentucky
2/1/2020,0,0,0,0,Virgin Islands
2/1/2020,0,0,0,0,New Jersey
2/1/2020,0,0,0,0,Nevada
2/1/2020,1,0,0,0,Arizona
2/1/2020,0,0,0,0,South Carolina
2/1/2020,0,0,0,0,Minnesota
2/1/2020,0,0,0,0,Mississippi
2/1/2020,0,0,0,0,West Virginia
2/1/2020,0,0,0,0,American Samoa
2/1/2020,0,0,0,0,Iowa
2/1/2020,0,0,0,0,Republic of Palau
2/1/2020,0,0,0,0,Arkansas
2/1/2020,0,0,0,0,Utah
2/1/2020,0,0,0,0,Georgia
2/1/2020,0,0,0,0,Marshall Islands
2/1/2020,0,0,0,0,South Dakota
2/1/2020,0,0,0,0,Texas
2/1/2020,0,0,0,0,New Mexico
2/2/2020,0,0,0,0,Marshall Islands
2/2/2020,0,0,0,0,Georgia
2/2/2020,0,0,0,0,South Dakota
2/2/2020,0,0,0,0,Kansas
2/2/2020,1,0,0,0,Massachusetts
2/2/2020,0,0,0,0,American Samoa
2/2/2020,0,0,0,0,Florida
2/2/2020,0,0,0,0,Utah
2/2/2020,0,0,0,0,Ohio
2/2/2020,0,0,0,0,Tennessee
2/2/2020,0,0,0,0,Arkansas
2/2/2020,0,0,0,0,Indiana
2/2/2020,0,0,0,0,South Carolina
2/2/2020,0,0,0,0,Rhode Island
2/2/2020,1,0,0,0,Washington
2/2/2020,0,0,0,0,District of Columbia
2/2/2020,0,0,0,0,Maryland
2/2/2020,0,0,0,0,Guam
2/2/2020,0,0,0,0,Louisiana
2/2/2020,0,0,0,0,Wyoming
2/2/2020,0,0,0,0,New Hampshire
2/2/2020,0,0,0,0,Nevada
2/2/2020,0,0,0,0,North Carolina
2/2/2020,0,0,0,0,Maine
2/2/2020,0,0,0,0,New Jersey
2/2/2020,0,0,0,0,Michigan
2/2/2020,0,0,0,0,Connecticut
2/2/2020,0,0,0,0,North Dakota
2/2/2020,0,0,0,0,Mississippi
2/2/2020,0,0,0,0,Oregon
2/2/2020,2,0,0,0,Illinois
2/2/2020,0,0,0,0,Nebraska
2/2/2020,3,0,0,0,California
2/2/2020,0,0,0,0,Idaho
2/2/2020,1,0,0,0,Arizona
2/2/2020,0,0,0,0,Montana
2/2/2020,0,0,0,0,Minnesota
2/2/2020,0,0,0,0,Delaware
2/2/2020,0,0,0,0,Alabama
2/2/2020,0,0,0,0,Virginia
2/2/2020,0,0,0,0,Wisconsin
2/2/2020,0,0,0,0,Kentucky
2/2/2020,0,0,0,0,Virgin Islands
2/2/2020,0,0,0,0,Federated States of Micronesia
2/2/2020,0,0,0,0,Missouri
2/2/2020,0,0,0,0,Vermont
2/2/2020,0,0,0,0,New Mexico
2/2/2020,0,0,0,0,Iowa
2/2/2020,0,0,0,0,Northern Mariana Islands
2/2/2020,0,0,0,0,Puerto Rico
2/2/2020,0,0,0,0,Pennsylvania
2/2/2020,0,0,0,0,Republic of Palau
2/2/2020,0,0,0,0,Texas
2/2/2020,0,0,0,0,Hawaii
2/2/2020,0,0,0,0,West Virginia
2/2/2020,0,0,0,0,Alaska
2/2/2020,0,0,0,0,Colorado
2/2/2020,0,0,0,0,Oklahoma
2/3/2020,0,0,0,0,Texas
2/3/2020,0,0,0,0,Ohio
2/3/2020,0,0,0,0,Northern Mariana Islands
2/3/2020,0,0,0,0,Oklahoma
2/3/2020,0,0,0,0,Pennsylvania
2/3/2020,0,0,0,0,New Mexico
2/3/2020,0,0,0,0,Marshall Islands
2/3/2020,0,0,0,0,Florida
2/3/2020,0,0,0,0,Tennessee
2/3/2020,0,0,0,0,Puerto Rico
2/3/2020,0,0,0,0,Utah
2/3/2020,1,0,0,0,Massachusetts
2/3/2020,0,0,0,0,Georgia
2/3/2020,0,0,0,0,Colorado
2/3/2020,0,0,0,0,Alabama
2/3/2020,0,0,0,0,Nevada
2/3/2020,0,0,0,0,North Dakota
2/3/2020,0,0,0,0,New Jersey
2/3/2020,0,0,0,0,Guam
2/3/2020,0,0,0,0,Virginia
2/3/2020,0,0,0,0,Indiana
2/3/2020,0,0,0,0,Vermont
2/3/2020,0,0,0,0,Montana
2/3/2020,0,0,0,0,Maryland
2/3/2020,0,0,0,0,Connecticut
2/3/2020,0,0,0,0,Michigan
2/3/2020,0,0,0,0,North Carolina
2/3/2020,0,0,0,0,New Hampshire
2/3/2020,0,0,0,0,Federated States of Micronesia
2/3/2020,0,0,0,0,Virgin Islands
2/3/2020,0,0,0,0,Delaware
2/3/2020,0,0,0,0,Idaho
2/3/2020,0,0,0,0,Mississippi
2/3/2020,6,3,0,0,California
2/3/2020,1,0,0,0,Arizona
2/3/2020,2,0,0,0,Illinois
2/3/2020,0,0,0,0,Nebraska
2/3/2020,0,0,0,0,Maine
2/3/2020,0,0,0,0,Wyoming
2/3/2020,1,0,0,0,Washington
2/3/2020,0,0,0,0,Oregon
2/3/2020,0,0,0,0,Rhode Island
2/3/2020,0,0,0,0,Kentucky
2/3/2020,0,0,0,0,Missouri
2/3/2020,0,0,0,0,Wisconsin
2/3/2020,0,0,0,0,Minnesota
2/3/2020,0,0,0,0,Louisiana
2/3/2020,0,0,0,0,District of Columbia
2/3/2020,0,0,0,0,South Carolina
2/3/2020,0,0,0,0,Alaska
2/3/2020,0,0,0,0,West Virginia
2/3/2020,0,0,0,0,Kansas
2/3/2020,0,0,0,0,South Dakota
2/3/2020,0,0,0,0,Hawaii
2/3/2020,0,0,0,0,Iowa
2/3/2020,0,0,0,0,Republic of Palau
2/3/2020,0,0,0,0,American Samoa
2/3/2020,0,0,0,0,Arkansas
2/4/2020,0,0,0,0,Pennsylvania
2/4/2020,0,0,0,0,Republic of Palau
2/4/2020,0,0,0,0,Hawaii
2/4/2020,0,0,0,0,Florida
2/4/2020,0,0,0,0,Tennessee
2/4/2020,0,0,0,0,Utah
2/4/2020,0,0,0,0,West Virginia
2/4/2020,0,0,0,0,American Samoa
2/4/2020,0,0,0,0,Ohio
2/4/2020,0,0,0,0,Texas
2/4/2020,0,0,0,0,South Dakota
2/4/2020,0,0,0,0,Marshall Islands
2/4/2020,0,0,0,0,Arkansas
2/4/2020,0,0,0,0,Kansas
2/4/2020,0,0,0,0,Oklahoma
2/4/2020,0,0,0,0,New Mexico
2/4/2020,0,0,0,0,Puerto Rico
2/4/2020,0,0,0,0,Delaware
2/4/2020,0,0,0,0,Maine
2/4/2020,1,0,0,0,Washington
2/4/2020,0,0,0,0,Wyoming
2/4/2020,0,0,0,0,New Hampshire
2/4/2020,0,0,0,0,Guam
2/4/2020,0,0,0,0,Minnesota
2/4/2020,0,0,0,0,Wisconsin
2/4/2020,1,0,0,0,Arizona
2/4/2020,0,0,0,0,Kentucky
2/4/2020,0,0,0,0,Missouri
2/4/2020,0,0,0,0,Oregon
2/4/2020,0,0,0,0,Louisiana
2/4/2020,0,0,0,0,Connecticut
2/4/2020,0,0,0,0,New Jersey
2/4/2020,2,0,0,0,Illinois
2/4/2020,0,0,0,0,District of Columbia
2/4/2020,0,0,0,0,Rhode Island
2/4/2020,0,0,0,0,Montana
2/4/2020,0,0,0,0,South Carolina
2/4/2020,6,0,0,0,California
2/4/2020,0,0,0,0,North Dakota
2/4/2020,0,0,0,0,Virginia
2/4/2020,0,0,0,0,Federated States of Micronesia
2/4/2020,0,0,0,0,Michigan
2/4/2020,0,0,0,0,Virgin Islands
2/4/2020,0,0,0,0,Maryland
2/4/2020,0,0,0,0,Vermont
2/4/2020,0,0,0,0,Alabama
2/4/2020,0,0,0,0,North Carolina
2/4/2020,0,0,0,0,Nevada
2/4/2020,0,0,0,0,Nebraska
2/4/2020,0,0,0,0,Idaho
2/4/2020,0,0,0,0,Mississippi
2/4/2020,0,0,0,0,Indiana
2/4/2020,0,0,0,0,Colorado
2/4/2020,0,0,0,0,Alaska
2/4/2020,0,0,0,0,Iowa
2/4/2020,1,0,0,0,Massachusetts
2/4/2020,0,0,0,0,Georgia
2/4/2020,0,0,0,0,Northern Mariana Islands
2/5/2020,0,0,0,0,Texas
2/5/2020,0,0,0,0,Tennessee
2/5/2020,0,0,0,0,West Virginia
2/5/2020,0,0,0,0,Utah
2/5/2020,0,0,0,0,South Dakota
2/5/2020,0,0,0,0,American Samoa
2/5/2020,0,0,0,0,Ohio
2/5/2020,0,0,0,0,Colorado
2/5/2020,0,0,0,0,Arkansas
2/5/2020,0,0,0,0,Hawaii
2/5/2020,0,0,0,0,Nevada
2/5/2020,0,0,0,0,Missouri
2/5/2020,0,0,0,0,Virgin Islands
2/5/2020,0,0,0,0,Kentucky
2/5/2020,0,0,0,0,Idaho
2/5/2020,0,0,0,0,Wisconsin
2/5/2020,0,0,0,0,South Carolina
2/5/2020,6,0,0,0,California
2/5/2020,0,0,0,0,Virginia
2/5/2020,0,0,0,0,Louisiana
2/5/2020,0,0,0,0,North Carolina
2/5/2020,0,0,0,0,Indiana
2/5/2020,0,0,0,0,Wyoming
2/5/2020,0,0,0,0,District of Columbia
2/5/2020,0,0,0,0,Minnesota
2/5/2020,0,0,0,0,Michigan
2/5/2020,0,0,0,0,Oregon
2/5/2020,0,0,0,0,Mississippi
2/5/2020,1,0,0,0,Washington
2/5/2020,0,0,0,0,Maryland
2/5/2020,0,0,0,0,Maine
2/5/2020,0,0,0,0,Guam
2/5/2020,0,0,0,0,Rhode Island
2/5/2020,0,0,0,0,Vermont
2/5/2020,1,0,0,0,Arizona
2/5/2020,0,0,0,0,Federated States of Micronesia
2/5/2020,0,0,0,0,Montana
2/5/2020,0,0,0,0,New Jersey
2/5/2020,0,0,0,0,North Dakota
2/5/2020,0,0,0,0,Connecticut
2/5/2020,2,0,0,0,Illinois
2/5/2020,0,0,0,0,Delaware
2/5/2020,0,0,0,0,Alabama
2/5/2020,0,0,0,0,New Hampshire
2/5/2020,0,0,0,0,Nebraska
2/5/2020,0,0,0,0,Georgia
2/5/2020,1,0,0,0,Massachusetts
2/5/2020,0,0,0,0,Puerto Rico
2/5/2020,0,0,0,0,Kansas
2/5/2020,0,0,0,0,Northern Mariana Islands
2/5/2020,0,0,0,0,Alaska
2/5/2020,0,0,0,0,Republic of Palau
2/5/2020,0,0,0,0,Florida
2/5/2020,0,0,0,0,New Mexico
2/5/2020,0,0,0,0,Oklahoma
2/5/2020,0,0,0,0,Iowa
2/5/2020,0,0,0,0,Pennsylvania
2/5/2020,0,0,0,0,Marshall Islands
2/6/2020,0,0,0,0,Utah
2/6/2020,0,0,0,0,Oklahoma
2/6/2020,0,0,0,0,Hawaii
2/6/2020,0,0,0,0,Arkansas
2/6/2020,0,0,0,0,New Mexico
2/6/2020,0,0,0,0,Texas
2/6/2020,1,0,0,0,Massachusetts
2/6/2020,0,0,0,0,Tennessee
2/6/2020,0,0,0,0,South Dakota
2/6/2020,0,0,0,0,Colorado
2/6/2020,0,0,0,0,Ohio
2/6/2020,0,0,0,0,Kansas
2/6/2020,0,0,0,0,Nevada
2/6/2020,0,0,0,0,New Hampshire
2/6/2020,0,0,0,0,Minnesota
2/6/2020,0,0,0,0,Guam
2/6/2020,0,0,0,0,Maine
2/6/2020,0,0,0,0,North Dakota
2/6/2020,0,0,0,0,South Carolina
2/6/2020,0,0,0,0,Indiana
2/6/2020,0,0,0,0,Wisconsin
2/6/2020,0,0,0,0,Rhode Island
2/6/2020,0,0,0,0,Vermont
2/6/2020,0,0,0,0,Federated States of Micronesia
2/6/2020,0,0,0,0,Missouri
2/6/2020,0,0,0,0,Wyoming
2/6/2020,0,0,0,0,Connecticut
2/6/2020,0,0,0,0,Kentucky
2/6/2020,0,0,0,0,Delaware
2/6/2020,0,0,0,0,Idaho
2/6/2020,2,0,0,0,Illinois
2/6/2020,0,0,0,0,New Jersey
2/6/2020,0,0,0,0,Louisiana
2/6/2020,0,0,0,0,Alabama
2/6/2020,0,0,0,0,Mississippi
2/6/2020,0,0,0,0,Michigan
2/6/2020,0,0,0,0,Maryland
2/6/2020,0,0,0,0,Nebraska
2/6/2020,0,0,0,0,Virginia
2/6/2020,6,0,0,0,California
2/6/2020,0,0,0,0,North Carolina
2/6/2020,0,0,0,0,District of Columbia
2/6/2020,0,0,0,0,Virgin Islands
2/6/2020,1,0,0,0,Washington
2/6/2020,1,0,0,0,Arizona
2/6/2020,0,0,0,0,Oregon
2/6/2020,0,0,0,0,Montana
2/6/2020,0,0,0,0,Iowa
2/6/2020,0,0,0,0,Puerto Rico
2/6/2020,0,0,0,0,Republic of Palau
2/6/2020,0,0,0,0,Marshall Islands
2/6/2020,0,0,0,0,Georgia
2/6/2020,0,0,0,0,American Samoa
2/6/2020,0,0,0,0,Florida
2/6/2020,0,0,0,0,Pennsylvania
2/6/2020,0,0,0,0,West Virginia
2/6/2020,0,0,0,0,Alaska
2/6/2020,0,0,0,0,Northern Mariana Islands
2/7/2020,0,0,0,0,Iowa
